,prompt,completion,predicted_result,NRMSE
169,select avg(Selling_Price) from car_data where Year in ( '2015' ) and Seller_Type in ( 'Individual' ) and    Kms_Driven between 16665 and 486413  ,0.0,0,0.24363197155394517
170,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2017' ) and    Kms_Driven between 10760 and 40266  ,1.0,0,0.24363197155394517
171,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2006' ) and    Present_Price between 22 and 33  ,2.0,0,0.24363197155394517
172,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2003' ) and    Present_Price between 2 and 8  ,0.0,0,0.24363197155394517
173,select avg(Selling_Price) from car_data where Year in ( '2008' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 20 and 69  ,4.0,0,0.24363197155394517
174,select avg(Selling_Price) from car_data where Year in ( '2011' ) and Seller_Type in ( 'Individual' ) and    Kms_Driven between 41839 and 136104  ,0.0,0,0.24363197155394517
175,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2006' ) and    Kms_Driven between 102315 and 266535  ,2.0,0,0.24363197155394517
176,select avg(Selling_Price) from car_data where Year in ( '2008' ) and Seller_Type in ( 'Dealer' ) and    Kms_Driven between 44394 and 346271  ,2.0,0,0.24363197155394517
177,select avg(Selling_Price) from car_data where Year in ( '2006' ) and Seller_Type in ( 'Individual' ) and    Kms_Driven between 32579 and 445830  ,1.0,0,0.24363197155394517
178,select avg(Selling_Price) from car_data where Year in ( '2012' ) and Seller_Type in ( 'Dealer' ) and    Kms_Driven between 66452 and 174248  ,10.0,0,0.24363197155394517
179,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2016' ) and    Present_Price between 13 and 68  ,12.0,0,0.24363197155394517
180,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2009' ) and    Kms_Driven between 60094 and 345894  ,3.0,0,0.24363197155394517
181,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2005' ) and    Kms_Driven between 102315 and 266535  ,3.0,0,0.24363197155394517
182,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2005' ) and    Kms_Driven between 3022 and 319114  ,3.0,0,0.24363197155394517
183,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2005' ) and    Kms_Driven between 87372 and 418892  ,3.0,0,0.24363197155394517
184,select avg(Selling_Price) from car_data where Year in ( '2011' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 2 and 86  ,3.0,0,0.24363197155394517
185,select avg(Selling_Price) from car_data where Year in ( '2013' ) and Seller_Type in ( 'Individual' ) and    Present_Price between 11 and 46  ,16.0,0,0.24363197155394517
186,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2013' ) and    Kms_Driven between 14350 and 208070  ,4.0,0,0.24363197155394517
187,select avg(Selling_Price) from car_data where Year in ( '2012' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 3 and 5  ,2.0,0,0.24363197155394517
188,select avg(Selling_Price) from car_data where Year in ( '2005' ) and Seller_Type in ( 'Dealer' ) and    Kms_Driven between 192654 and 473890  ,3.0,0,0.24363197155394517
189,select avg(Selling_Price) from car_data where Year in ( '2014' ) and Seller_Type in ( 'Individual' ) and    Kms_Driven between 32579 and 445830  ,0.0,6,0.24363197155394517
190,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2014' ) and    Present_Price between 15 and 78  ,16.0,0,0.24363197155394517
191,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2010' ) and    Kms_Driven between 14350 and 208070  ,0.0,0,0.24363197155394517
192,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2005' ) and    Present_Price between 12 and 21  ,3.0,0,0.24363197155394517
193,select avg(Selling_Price) from car_data where Year in ( '2003' ) and Seller_Type in ( 'Dealer' ) and    Kms_Driven between 41839 and 136104  ,2.0,0,0.24363197155394517
194,select avg(Selling_Price) from car_data where Year in ( '2010' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 20 and 69  ,8.0,0,0.24363197155394517
195,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2013' ) and    Kms_Driven between 10760 and 40266  ,5.0,0,0.24363197155394517
196,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2011' ) and    Kms_Driven between 10760 and 40266  ,2.0,0,0.24363197155394517
197,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2010' ) and    Kms_Driven between 10760 and 40266  ,3.0,0,0.24363197155394517
198,select avg(Selling_Price) from car_data where Year in ( '2010' ) and Seller_Type in ( 'Dealer' ) and    Kms_Driven between 66452 and 174248  ,20.0,0,0.24363197155394517
199,select avg(Selling_Price) from car_data where Year in ( '2015' ) and Seller_Type in ( 'Individual' ) and    Kms_Driven between 32579 and 445830  ,0.0,16,0.24363197155394517
200,select avg(Selling_Price) from car_data where Year in ( '2015' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 3 and 5  ,2.0,0,0.24363197155394517
201,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2009' ) and    Present_Price between 15 and 78  ,3.0,0,0.24363197155394517
202,select avg(Selling_Price) from car_data where Year in ( '2010' ) and Seller_Type in ( 'Individual' ) and    Kms_Driven between 155141 and 395431  ,0.0,0,0.24363197155394517
203,select avg(Selling_Price) from car_data where Year in ( '2014' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 30 and 53  ,19.0,0,0.24363197155394517
204,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2011' ) and    Kms_Driven between 3022 and 319114  ,0.0,0,0.24363197155394517
205,select avg(Selling_Price) from car_data where Year in ( '2009' ) and Seller_Type in ( 'Dealer' ) and    Kms_Driven between 6385 and 135925  ,3.0,0,0.24363197155394517
206,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2014' ) and    Kms_Driven between 3022 and 319114  ,6.0,0,0.24363197155394517
207,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2017' ) and    Present_Price between 20 and 32  ,21.0,0,0.24363197155394517
208,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2005' ) and    Present_Price between 5 and 24  ,2.0,0,0.24363197155394517
209,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2017' ) and    Present_Price between 3 and 26  ,6.0,0,0.24363197155394517
210,select avg(Selling_Price) from car_data where Year in ( '2014' ) and Seller_Type in ( 'Individual' ) and    Present_Price between 3 and 5  ,1.0,0,0.24363197155394517
211,select avg(Selling_Price) from car_data where Year in ( '2018' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 2 and 86  ,9.0,7,0.24363197155394517
212,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2003' ) and    Kms_Driven between 3022 and 319114  ,2.0,5,0.24363197155394517
213,select avg(Selling_Price) from car_data where Year in ( '2014' ) and Seller_Type in ( 'Dealer' ) and    Kms_Driven between 31132 and 430017  ,6.0,0,0.24363197155394517
214,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2013' ) and    Present_Price between 13 and 68  ,6.0,0,0.24363197155394517
215,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2007' ) and    Kms_Driven between 14350 and 208070  ,0.0,0,0.24363197155394517
216,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2013' ) and    Present_Price between 17 and 28  ,7.0,0,0.24363197155394517
217,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2010' ) and    Kms_Driven between 10760 and 40266  ,0.0,0,0.24363197155394517
218,select avg(Selling_Price) from car_data where Year in ( '2013' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 14 and 18  ,5.0,0,0.24363197155394517
219,select avg(Selling_Price) from car_data where Year in ( '2008' ) and Seller_Type in ( 'Dealer' ) and    Kms_Driven between 66452 and 174248  ,4.0,0,0.24363197155394517
220,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2010' ) and    Kms_Driven between 72868 and 345609  ,0.0,1,0.24363197155394517
221,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2003' ) and    Kms_Driven between 60094 and 345894  ,0.0,0,0.24363197155394517
222,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2006' ) and    Kms_Driven between 43028 and 98783  ,1.0,0,0.24363197155394517
223,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2015' ) and    Kms_Driven between 3022 and 319114  ,7.0,0,0.24363197155394517
224,select avg(Selling_Price) from car_data where Year in ( '2010' ) and Seller_Type in ( 'Individual' ) and    Kms_Driven between 192654 and 473890  ,0.0,3,0.24363197155394517
225,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2015' ) and    Present_Price between 20 and 32  ,23.0,0,0.24363197155394517
226,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2009' ) and    Present_Price between 3 and 26  ,3.0,0,0.24363197155394517
227,select avg(Selling_Price) from car_data where Year in ( '2006' ) and Seller_Type in ( 'Individual' ) and    Present_Price between 2 and 86  ,2.0,0,0.24363197155394517
228,select avg(Selling_Price) from car_data where Year in ( '2005' ) and Seller_Type in ( 'Dealer' ) and    Kms_Driven between 178904 and 383669  ,3.0,3,0.24363197155394517
229,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2017' ) and    Kms_Driven between 14350 and 208070  ,3.0,0,0.24363197155394517
230,select avg(Selling_Price) from car_data where Year in ( '2015' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 10 and 23  ,8.0,0,0.24363197155394517
231,select avg(Selling_Price) from car_data where Year in ( '2012' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 11 and 46  ,10.0,0,0.24363197155394517
232,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2011' ) and    Present_Price between 3 and 26  ,3.0,3,0.24363197155394517
233,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2009' ) and    Kms_Driven between 10760 and 40266  ,0.0,0,0.24363197155394517
234,select avg(Selling_Price) from car_data where Year in ( '2008' ) and Seller_Type in ( 'Individual' ) and    Kms_Driven between 6385 and 135925  ,0.0,0,0.24363197155394517
235,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2006' ) and    Present_Price between 5 and 24  ,2.0,0,0.24363197155394517
236,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2013' ) and    Present_Price between 13 and 68  ,16.0,0,0.24363197155394517
237,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2016' ) and    Present_Price between 17 and 28  ,17.0,0,0.24363197155394517
238,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2005' ) and    Present_Price between 5 and 24  ,3.0,26,0.24363197155394517
239,select avg(Selling_Price) from car_data where Year in ( '2004' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 10 and 23  ,1.0,0,0.24363197155394517
240,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2015' ) and    Kms_Driven between 60094 and 345894  ,9.0,0,0.24363197155394517
241,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2012' ) and    Kms_Driven between 10760 and 40266  ,0.0,2,0.24363197155394517
242,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2011' ) and    Kms_Driven between 14350 and 208070  ,0.0,0,0.24363197155394517
243,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2013' ) and    Kms_Driven between 74231 and 233655  ,16.0,0,0.24363197155394517
244,select avg(Selling_Price) from car_data where Year in ( '2011' ) and Seller_Type in ( 'Individual' ) and    Kms_Driven between 44394 and 346271  ,0.0,0,0.24363197155394517
245,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2014' ) and    Kms_Driven between 36592 and 93452  ,6.0,0,0.24363197155394517
246,select avg(Selling_Price) from car_data where Year in ( '2011' ) and Seller_Type in ( 'Dealer' ) and    Kms_Driven between 41839 and 136104  ,3.0,0,0.24363197155394517
247,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2013' ) and    Kms_Driven between 89824 and 399600  ,16.0,0,0.24363197155394517
248,select avg(Selling_Price) from car_data where Year in ( '2006' ) and Seller_Type in ( 'Individual' ) and    Kms_Driven between 41839 and 136104  ,0.0,0,0.24363197155394517
249,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2017' ) and    Present_Price between 2 and 8  ,4.0,2,0.24363197155394517
250,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2012' ) and    Kms_Driven between 74231 and 233655  ,14.0,0,0.24363197155394517
251,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2012' ) and    Present_Price between 20 and 32  ,14.0,0,0.24363197155394517
252,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2013' ) and    Present_Price between 15 and 82  ,7.0,0,0.24363197155394517
253,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2004' ) and    Present_Price between 12 and 21  ,1.0,0,0.24363197155394517
254,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2017' ) and    Present_Price between 5 and 24  ,6.0,0,0.24363197155394517
255,select avg(Selling_Price) from car_data where Year in ( '2009' ) and Seller_Type in ( 'Dealer' ) and    Kms_Driven between 31132 and 430017  ,3.0,0,0.24363197155394517
256,select avg(Selling_Price) from car_data where Year in ( '2015' ) and Seller_Type in ( 'Dealer' ) and    Kms_Driven between 6385 and 135925  ,7.0,0,0.24363197155394517
257,select avg(Selling_Price) from car_data where Year in ( '2005' ) and Seller_Type in ( 'Individual' ) and    Kms_Driven between 41839 and 136104  ,1.0,0,0.24363197155394517
258,select avg(Selling_Price) from car_data where Year in ( '2009' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 10 and 23  ,3.0,0,0.24363197155394517
259,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2017' ) and    Present_Price between 17 and 28  ,19.0,0,0.24363197155394517
260,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2016' ) and    Present_Price between 12 and 21  ,11.0,0,0.24363197155394517
261,select avg(Selling_Price) from car_data where Year in ( '2017' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 30 and 53  ,33.0,0,0.24363197155394517
262,select avg(Selling_Price) from car_data where Year in ( '2006' ) and Seller_Type in ( 'Individual' ) and    Kms_Driven between 95427 and 186238  ,2.0,0,0.24363197155394517
263,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2011' ) and    Kms_Driven between 14350 and 208070  ,3.0,0,0.24363197155394517
264,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2011' ) and    Kms_Driven between 10760 and 40266  ,0.0,2,0.24363197155394517
265,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2009' ) and    Kms_Driven between 3022 and 319114  ,0.0,0,0.24363197155394517
266,select avg(Selling_Price) from car_data where Year in ( '2003' ) and Seller_Type in ( 'Dealer' ) and    Kms_Driven between 32579 and 445830  ,2.0,0,0.24363197155394517
267,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2015' ) and    Kms_Driven between 43723 and 77765  ,8.0,0,0.24363197155394517
268,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2010' ) and    Present_Price between 17 and 52  ,7.0,0,0.24363197155394517
269,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2013' ) and    Present_Price between 2 and 8  ,3.0,0,0.24363197155394517
270,select avg(Selling_Price) from car_data where Year in ( '2015' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 22 and 69  ,23.0,0,0.24363197155394517
271,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2008' ) and    Present_Price between 13 and 68  ,4.0,0,0.24363197155394517
272,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2005' ) and    Present_Price between 3 and 26  ,2.0,0,0.24363197155394517
273,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2009' ) and    Present_Price between 5 and 24  ,3.0,8,0.24363197155394517
274,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2005' ) and    Kms_Driven between 74231 and 233655  ,2.0,0,0.24363197155394517
275,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2005' ) and    Kms_Driven between 60094 and 345894  ,2.0,0,0.24363197155394517
276,select avg(Selling_Price) from car_data where Year in ( '2013' ) and Seller_Type in ( 'Individual' ) and    Present_Price between 22 and 69  ,16.0,0,0.24363197155394517
277,select avg(Selling_Price) from car_data where Year in ( '2012' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 24 and 74  ,14.0,0,0.24363197155394517
278,select avg(Selling_Price) from car_data where Year in ( '2016' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 3 and 5  ,3.0,7,0.24363197155394517
279,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2004' ) and    Kms_Driven between 60094 and 345894  ,1.0,3,0.24363197155394517
280,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2006' ) and    Kms_Driven between 36592 and 93452  ,1.0,0,0.24363197155394517
281,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2009' ) and    Kms_Driven between 3022 and 319114  ,3.0,0,0.24363197155394517
282,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2007' ) and    Kms_Driven between 3022 and 319114  ,0.0,0,0.24363197155394517
283,select avg(Selling_Price) from car_data where Year in ( '2016' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 10 and 23  ,10.0,0,0.24363197155394517
284,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2016' ) and    Kms_Driven between 10760 and 40266  ,8.0,0,0.24363197155394517
285,select avg(Selling_Price) from car_data where Year in ( '2011' ) and Seller_Type in ( 'Dealer' ) and    Kms_Driven between 31132 and 430017  ,3.0,0,0.24363197155394517
286,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2008' ) and    Present_Price between 15 and 78  ,4.0,0,0.24363197155394517
287,select avg(Selling_Price) from car_data where Year in ( '2012' ) and Seller_Type in ( 'Individual' ) and    Kms_Driven between 32579 and 445830  ,0.0,0,0.24363197155394517
288,select avg(Selling_Price) from car_data where Year in ( '2015' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 30 and 53  ,23.0,0,0.24363197155394517
289,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2017' ) and    Present_Price between 5 and 24  ,9.0,0,0.24363197155394517
290,select avg(Selling_Price) from car_data where Year in ( '2015' ) and Seller_Type in ( 'Dealer' ) and    Kms_Driven between 32579 and 445830  ,8.0,0,0.24363197155394517
291,select avg(Selling_Price) from car_data where Year in ( '2006' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 2 and 86  ,1.0,0,0.24363197155394517
292,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2012' ) and    Kms_Driven between 72868 and 345609  ,14.0,0,0.24363197155394517
293,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2006' ) and    Kms_Driven between 3022 and 319114  ,1.0,0,0.24363197155394517
294,select avg(Selling_Price) from car_data where Year in ( '2010' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 11 and 46  ,7.0,0,0.24363197155394517
295,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2003' ) and    Kms_Driven between 36592 and 93452  ,2.0,0,0.24363197155394517
296,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2008' ) and    Present_Price between 15 and 82  ,4.0,0,0.24363197155394517
297,select avg(Selling_Price) from car_data where Year in ( '2011' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 3 and 5  ,2.0,0,0.24363197155394517
298,select avg(Selling_Price) from car_data where Year in ( '2013' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 2 and 86  ,4.0,2,0.24363197155394517
299,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2008' ) and    Kms_Driven between 36592 and 93452  ,2.0,0,0.24363197155394517
300,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2013' ) and    Kms_Driven between 87372 and 418892  ,16.0,0,0.24363197155394517
301,select avg(Selling_Price) from car_data where Year in ( '2009' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 14 and 18  ,3.0,0,0.24363197155394517
302,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2008' ) and    Kms_Driven between 87372 and 418892  ,4.0,0,0.24363197155394517
303,select avg(Selling_Price) from car_data where Year in ( '2010' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 10 and 23  ,7.0,0,0.24363197155394517
304,select avg(Selling_Price) from car_data where Year in ( '2013' ) and Seller_Type in ( 'Dealer' ) and    Kms_Driven between 16665 and 486413  ,4.0,0,0.24363197155394517
305,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2015' ) and    Present_Price between 20 and 75  ,23.0,7,0.24363197155394517
306,select avg(Selling_Price) from car_data where Year in ( '2003' ) and Seller_Type in ( 'Individual' ) and    Kms_Driven between 16665 and 486413  ,0.0,0,0.24363197155394517
307,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2010' ) and    Kms_Driven between 149629 and 435114  ,0.0,0,0.24363197155394517
308,select avg(Selling_Price) from car_data where Year in ( '2014' ) and Seller_Type in ( 'Dealer' ) and    Kms_Driven between 41839 and 136104  ,6.0,0,0.24363197155394517
309,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2006' ) and    Present_Price between 15 and 82  ,2.0,0,0.24363197155394517
310,select avg(Selling_Price) from car_data where Year in ( '2016' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 24 and 74  ,20.0,0,0.24363197155394517
311,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2003' ) and    Kms_Driven between 102315 and 266535  ,0.0,0,0.24363197155394517
312,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2009' ) and    Present_Price between 15 and 82  ,3.0,5,0.24363197155394517
313,select avg(Selling_Price) from car_data where Year in ( '2011' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 10 and 16  ,4.0,0,0.24363197155394517
314,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2010' ) and    Kms_Driven between 43723 and 77765  ,0.0,0,0.24363197155394517
315,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2010' ) and    Kms_Driven between 167065 and 349995  ,0.0,2,0.24363197155394517
316,select avg(Selling_Price) from car_data where Year in ( '2010' ) and Seller_Type in ( 'Individual' ) and    Kms_Driven between 32579 and 445830  ,0.0,0,0.24363197155394517
317,select avg(Selling_Price) from car_data where Year in ( '2013' ) and Seller_Type in ( 'Dealer' ) and    Kms_Driven between 32579 and 445830  ,5.0,0,0.24363197155394517
318,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2015' ) and    Kms_Driven between 43028 and 98783  ,9.0,0,0.24363197155394517
319,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2018' ) and    Present_Price between 3 and 26  ,9.0,0,0.24363197155394517
320,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2017' ) and    Present_Price between 12 and 21  ,15.0,0,0.24363197155394517
321,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2013' ) and    Kms_Driven between 60094 and 345894  ,4.0,0,0.24363197155394517
322,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2003' ) and    Kms_Driven between 43723 and 77765  ,2.0,0,0.24363197155394517
323,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2017' ) and    Kms_Driven between 10760 and 40266  ,10.0,0,0.24363197155394517
324,select avg(Selling_Price) from car_data where Year in ( '2010' ) and Seller_Type in ( 'Individual' ) and    Kms_Driven between 6385 and 135925  ,0.0,0,0.24363197155394517
325,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2015' ) and    Kms_Driven between 14350 and 208070  ,0.0,1,0.24363197155394517
326,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2013' ) and    Kms_Driven between 14350 and 208070  ,1.0,0,0.24363197155394517
327,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2010' ) and    Kms_Driven between 43028 and 98783  ,0.0,0,0.24363197155394517
328,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2008' ) and    Present_Price between 5 and 24  ,2.0,0,0.24363197155394517
329,select avg(Selling_Price) from car_data where Year in ( '2014' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 22 and 69  ,19.0,8,0.24363197155394517
330,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2010' ) and    Present_Price between 15 and 78  ,7.0,0,0.24363197155394517
331,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2009' ) and    Kms_Driven between 74231 and 233655  ,2.0,0,0.24363197155394517
332,select avg(Selling_Price) from car_data where Year in ( '2008' ) and Seller_Type in ( 'Dealer' ) and    Kms_Driven between 80265 and 124289  ,4.0,13,0.24363197155394517
333,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2014' ) and    Present_Price between 32 and 50  ,19.0,1,0.24363197155394517
334,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2010' ) and    Kms_Driven between 3022 and 319114  ,7.0,0,0.24363197155394517
335,select avg(Selling_Price) from car_data where Seller_Type in ( 'Dealer' ) and Year in ( '2013' ) and    Present_Price between 12 and 21  ,6.0,1,0.24363197155394517
336,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2011' ) and    Kms_Driven between 60094 and 345894  ,0.0,0,0.24363197155394517
337,select avg(Selling_Price) from car_data where Seller_Type in ( 'Individual' ) and Year in ( '2006' ) and    Kms_Driven between 87372 and 418892  ,1.0,0,0.24363197155394517
338,select avg(Selling_Price) from car_data where Year in ( '2010' ) and Seller_Type in ( 'Dealer' ) and    Present_Price between 2 and 86  ,4.0,0,0.24363197155394517
