,prompt,completion,predicted_result,NRMSE
527,select avg(balance) from bank where job in ( 'services' ) and education in ( 'secondary' ) and    age between 26 and 86  ,989.0,1158,0.08352013331557934
528,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'unemployed' ) and    age between 30 and 92  ,1692.0,1194,0.08352013331557934
529,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'self-employed' ) and    age between 67 and 82  ,132.0,1184,0.08352013331557934
530,select avg(balance) from bank where education in ( 'unknown' ) and job in ( 'technician' ) and    age between 33 and 91  ,3073.0,1774,0.08352013331557934
531,select avg(balance) from bank where job in ( 'unknown' ) and loan in ( 'no' ) and    age between 57 and 85  ,4643.0,1578,0.08352013331557934
532,select avg(balance) from bank where education in ( 'secondary' ) and job in ( 'technician' ) and    age between 30 and 92  ,1474.0,1064,0.08352013331557934
533,select avg(balance) from bank where education in ( 'secondary' ) and job in ( 'technician' ) and    age between 26 and 67  ,1402.0,2163,0.08352013331557934
534,select avg(balance) from bank where job in ( 'self-employed' ) and loan in ( 'no' ) and    age between 30 and 47  ,1666.0,1052,0.08352013331557934
535,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'retired' ) and    age between 29 and 50  ,399.0,1805,0.08352013331557934
536,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'technician' ) and    age between 33 and 91  ,1876.0,1059,0.08352013331557934
537,select avg(balance) from bank where education in ( 'secondary' ) and job in ( 'management' ) and    age between 33 and 91  ,1419.0,1725,0.08352013331557934
538,select avg(balance) from bank where loan in ( 'no' ) and job in ( 'entrepreneur' ) and    age between 31 and 86  ,1593.0,1469,0.08352013331557934
539,select avg(balance) from bank where job in ( 'self-employed' ) and loan in ( 'yes' ) and    age between 57 and 85  ,344.0,2634,0.08352013331557934
540,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'housemaid' ) and    age between 66 and 68  ,1550.0,1020,0.08352013331557934
541,select avg(balance) from bank where education in ( 'unknown' ) and job in ( 'services' ) and    age between 29 and 50  ,1538.0,1321,0.08352013331557934
542,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'student' ) and    age between 34 and 60  ,1264.0,1720,0.08352013331557934
543,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'housemaid' ) and    age between 24 and 47  ,1561.0,2143,0.08352013331557934
544,select avg(balance) from bank where job in ( 'services' ) and loan in ( 'no' ) and    age between 32 and 76  ,1354.0,1541,0.08352013331557934
545,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'housemaid' ) and    age between 26 and 35  ,1387.0,1544,0.08352013331557934
546,select avg(balance) from bank where job in ( 'unknown' ) and education in ( 'secondary' ) and    age between 38 and 66  ,2203.0,2416,0.08352013331557934
547,select avg(balance) from bank where job in ( 'housemaid' ) and loan in ( 'no' ) and    age between 19 and 42  ,1508.0,644,0.08352013331557934
548,select avg(balance) from bank where job in ( 'admin.' ) and education in ( 'tertiary' ) and    age between 59 and 92  ,1473.0,2398,0.08352013331557934
549,select avg(balance) from bank where education in ( 'unknown' ) and job in ( 'blue-collar' ) and    age between 26 and 67  ,1251.0,1613,0.08352013331557934
550,select avg(balance) from bank where loan in ( 'no' ) and job in ( 'retired' ) and    age between 67 and 79  ,2706.0,1236,0.08352013331557934
551,select avg(balance) from bank where job in ( 'unemployed' ) and education in ( 'secondary' ) and    age between 39 and 74  ,1240.0,1239,0.08352013331557934
552,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'retired' ) and    age between 40 and 88  ,2357.0,1183,0.08352013331557934
553,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'services' ) and    age between 54 and 81  ,3039.0,2877,0.08352013331557934
554,select avg(balance) from bank where job in ( 'services' ) and loan in ( 'no' ) and    age between 57 and 85  ,2586.0,1256,0.08352013331557934
555,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'unemployed' ) and    age between 34 and 60  ,1800.0,1557,0.08352013331557934
556,select avg(balance) from bank where job in ( 'housemaid' ) and education in ( 'tertiary' ) and    age between 38 and 66  ,2534.0,2876,0.08352013331557934
557,select avg(balance) from bank where education in ( 'unknown' ) and job in ( 'self-employed' ) and    age between 30 and 92  ,1640.0,1606,0.08352013331557934
558,select avg(balance) from bank where job in ( 'technician' ) and education in ( 'tertiary' ) and    age between 62 and 90  ,432.0,1434,0.08352013331557934
559,select avg(balance) from bank where job in ( 'entrepreneur' ) and loan in ( 'yes' ) and    age between 30 and 47  ,1261.0,1572,0.08352013331557934
560,select avg(balance) from bank where job in ( 'retired' ) and loan in ( 'no' ) and    age between 55 and 69  ,2158.0,1227,0.08352013331557934
561,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'blue-collar' ) and    age between 30 and 33  ,720.0,2162,0.08352013331557934
562,select avg(balance) from bank where job in ( 'entrepreneur' ) and education in ( 'secondary' ) and    age between 55 and 75  ,2767.0,1842,0.08352013331557934
563,select avg(balance) from bank where job in ( 'student' ) and loan in ( 'no' ) and    age between 26 and 84  ,1721.0,1411,0.08352013331557934
564,select avg(balance) from bank where education in ( 'secondary' ) and job in ( 'retired' ) and    age between 40 and 88  ,2747.0,2442,0.08352013331557934
565,select avg(balance) from bank where job in ( 'retired' ) and education in ( 'primary' ) and    age between 59 and 92  ,2348.0,1078,0.08352013331557934
566,select avg(balance) from bank where job in ( 'admin.' ) and loan in ( 'no' ) and    age between 26 and 84  ,1339.0,2442,0.08352013331557934
567,select avg(balance) from bank where loan in ( 'no' ) and education in ( 'primary' ) and    age between 28 and 74  ,1595.0,2248,0.08352013331557934
568,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'housemaid' ) and    age between 49 and 72  ,1210.0,2340,0.08352013331557934
569,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'technician' ) and    age between 21 and 79  ,1766.0,2127,0.08352013331557934
570,select avg(balance) from bank where job in ( 'housemaid' ) and education in ( 'unknown' ) and    age between 60 and 66  ,1719.0,1310,0.08352013331557934
571,select avg(balance) from bank where education in ( 'tertiary' ) and loan in ( 'yes' ) and    age between 46 and 90  ,1722.0,2179,0.08352013331557934
572,select avg(balance) from bank where job in ( 'technician' ) and education in ( 'tertiary' ) and    age between 60 and 66  ,640.0,1476,0.08352013331557934
573,select avg(balance) from bank where job in ( 'unemployed' ) and loan in ( 'no' ) and    age between 31 and 71  ,1418.0,1076,0.08352013331557934
574,select avg(balance) from bank where job in ( 'admin.' ) and loan in ( 'no' ) and    age between 57 and 85  ,2320.0,2065,0.08352013331557934
575,select avg(balance) from bank where job in ( 'entrepreneur' ) and education in ( 'tertiary' ) and    age between 26 and 86  ,2103.0,1275,0.08352013331557934
576,select avg(balance) from bank where job in ( 'entrepreneur' ) and loan in ( 'no' ) and    age between 50 and 63  ,1983.0,1714,0.08352013331557934
577,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'blue-collar' ) and    age between 48 and 60  ,2031.0,1188,0.08352013331557934
578,select avg(balance) from bank where job in ( 'management' ) and loan in ( 'yes' ) and    age between 32 and 76  ,1181.0,1509,0.08352013331557934
579,select avg(balance) from bank where loan in ( 'no' ) and education in ( 'tertiary' ) and    age between 30 and 89  ,1939.0,1372,0.08352013331557934
580,select avg(balance) from bank where loan in ( 'yes' ) and job in ( 'technician' ) and    age between 47 and 81  ,1028.0,1445,0.08352013331557934
581,select avg(balance) from bank where job in ( 'self-employed' ) and education in ( 'unknown' ) and    age between 55 and 75  ,2492.0,1524,0.08352013331557934
582,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'student' ) and    age between 30 and 33  ,46.0,2353,0.08352013331557934
583,select avg(balance) from bank where job in ( 'admin.' ) and loan in ( 'no' ) and    age between 37 and 73  ,1552.0,1687,0.08352013331557934
584,select avg(balance) from bank where education in ( 'unknown' ) and job in ( 'technician' ) and    age between 40 and 88  ,2402.0,1240,0.08352013331557934
585,select avg(balance) from bank where loan in ( 'no' ) and education in ( 'unknown' ) and    age between 30 and 31  ,3903.0,1511,0.08352013331557934
586,select avg(balance) from bank where job in ( 'self-employed' ) and education in ( 'unknown' ) and    age between 66 and 83  ,4984.0,1346,0.08352013331557934
587,select avg(balance) from bank where education in ( 'secondary' ) and job in ( 'admin.' ) and    age between 61 and 78  ,2062.0,1200,0.08352013331557934
588,select avg(balance) from bank where education in ( 'secondary' ) and job in ( 'retired' ) and    age between 26 and 67  ,1994.0,2397,0.08352013331557934
589,select avg(balance) from bank where education in ( 'secondary' ) and loan in ( 'no' ) and    age between 36 and 51  ,1442.0,3717,0.08352013331557934
590,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'retired' ) and    age between 24 and 47  ,794.0,2155,0.08352013331557934
591,select avg(balance) from bank where job in ( 'blue-collar' ) and education in ( 'primary' ) and    age between 55 and 75  ,1981.0,3549,0.08352013331557934
592,select avg(balance) from bank where loan in ( 'yes' ) and education in ( 'secondary' ) and    age between 37 and 52  ,710.0,1507,0.08352013331557934
593,select avg(balance) from bank where job in ( 'unemployed' ) and loan in ( 'no' ) and    age between 55 and 69  ,1511.0,2113,0.08352013331557934
594,select avg(balance) from bank where loan in ( 'no' ) and job in ( 'retired' ) and    age between 37 and 58  ,1875.0,1714,0.08352013331557934
595,select avg(balance) from bank where education in ( 'unknown' ) and job in ( 'services' ) and    age between 35 and 93  ,2357.0,1158,0.08352013331557934
596,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'technician' ) and    age between 24 and 47  ,1088.0,1094,0.08352013331557934
597,select avg(balance) from bank where education in ( 'secondary' ) and job in ( 'housemaid' ) and    age between 21 and 79  ,998.0,2708,0.08352013331557934
598,select avg(balance) from bank where education in ( 'secondary' ) and job in ( 'student' ) and    age between 34 and 60  ,530.0,2658,0.08352013331557934
599,select avg(balance) from bank where education in ( 'unknown' ) and job in ( 'unknown' ) and    age between 67 and 82  ,1009.0,2421,0.08352013331557934
600,select avg(balance) from bank where education in ( 'unknown' ) and job in ( 'entrepreneur' ) and    age between 49 and 72  ,1165.0,2246,0.08352013331557934
601,select avg(balance) from bank where education in ( 'secondary' ) and job in ( 'student' ) and    age between 35 and 93  ,530.0,2566,0.08352013331557934
602,select avg(balance) from bank where education in ( 'secondary' ) and loan in ( 'yes' ) and    age between 48 and 92  ,1004.0,3361,0.08352013331557934
603,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'management' ) and    age between 30 and 92  ,1821.0,3401,0.08352013331557934
604,select avg(balance) from bank where job in ( 'services' ) and education in ( 'tertiary' ) and    age between 39 and 74  ,2343.0,1137,0.08352013331557934
605,select avg(balance) from bank where loan in ( 'yes' ) and job in ( 'unknown' ) and    age between 47 and 81  ,341.0,2682,0.08352013331557934
606,select avg(balance) from bank where education in ( 'unknown' ) and loan in ( 'no' ) and    age between 46 and 90  ,1844.0,2081,0.08352013331557934
607,select avg(balance) from bank where job in ( 'admin.' ) and education in ( 'tertiary' ) and    age between 26 and 86  ,1377.0,1572,0.08352013331557934
608,select avg(balance) from bank where education in ( 'unknown' ) and job in ( 'services' ) and    age between 49 and 72  ,3223.0,1527,0.08352013331557934
609,select avg(balance) from bank where job in ( 'unemployed' ) and loan in ( 'no' ) and    age between 35 and 59  ,1516.0,2171,0.08352013331557934
610,select avg(balance) from bank where education in ( 'unknown' ) and job in ( 'self-employed' ) and    age between 24 and 47  ,997.0,2895,0.08352013331557934
611,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'management' ) and    age between 44 and 63  ,1964.0,1320,0.08352013331557934
612,select avg(balance) from bank where job in ( 'housemaid' ) and education in ( 'tertiary' ) and    age between 55 and 75  ,1128.0,2524,0.08352013331557934
613,select avg(balance) from bank where education in ( 'unknown' ) and job in ( 'management' ) and    age between 24 and 47  ,2293.0,2043,0.08352013331557934
614,select avg(balance) from bank where job in ( 'entrepreneur' ) and education in ( 'primary' ) and    age between 39 and 74  ,1313.0,1098,0.08352013331557934
615,select avg(balance) from bank where job in ( 'admin.' ) and education in ( 'tertiary' ) and    age between 34 and 35  ,589.0,2443,0.08352013331557934
616,select avg(balance) from bank where job in ( 'retired' ) and loan in ( 'no' ) and    age between 34 and 78  ,2293.0,2840,0.08352013331557934
617,select avg(balance) from bank where job in ( 'student' ) and education in ( 'secondary' ) and    age between 27 and 30  ,1009.0,1143,0.08352013331557934
618,select avg(balance) from bank where job in ( 'retired' ) and loan in ( 'yes' ) and    age between 25 and 75  ,1198.0,3165,0.08352013331557934
619,select avg(balance) from bank where education in ( 'unknown' ) and job in ( 'entrepreneur' ) and    age between 40 and 88  ,1132.0,1051,0.08352013331557934
620,select avg(balance) from bank where education in ( 'secondary' ) and job in ( 'self-employed' ) and    age between 49 and 72  ,2493.0,4158,0.08352013331557934
621,select avg(balance) from bank where job in ( 'technician' ) and loan in ( 'yes' ) and    age between 57 and 85  ,1139.0,2320,0.08352013331557934
622,select avg(balance) from bank where education in ( 'unknown' ) and job in ( 'unemployed' ) and    age between 26 and 67  ,706.0,1761,0.08352013331557934
623,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'student' ) and    age between 26 and 67  ,1191.0,1686,0.08352013331557934
624,select avg(balance) from bank where job in ( 'housemaid' ) and education in ( 'secondary' ) and    age between 67 and 84  ,5275.0,1425,0.08352013331557934
625,select avg(balance) from bank where job in ( 'unknown' ) and education in ( 'tertiary' ) and    age between 26 and 86  ,2544.0,1042,0.08352013331557934
626,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'student' ) and    age between 33 and 91  ,3503.0,1426,0.08352013331557934
627,select avg(balance) from bank where loan in ( 'yes' ) and education in ( 'secondary' ) and    age between 67 and 78  ,951.0,1580,0.08352013331557934
628,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'unknown' ) and    age between 40 and 88  ,595.0,2403,0.08352013331557934
629,select avg(balance) from bank where loan in ( 'no' ) and job in ( 'blue-collar' ) and    age between 20 and 59  ,1291.0,2051,0.08352013331557934
630,select avg(balance) from bank where job in ( 'entrepreneur' ) and education in ( 'primary' ) and    age between 59 and 92  ,107.0,1359,0.08352013331557934
631,select avg(balance) from bank where loan in ( 'no' ) and education in ( 'primary' ) and    age between 23 and 80  ,1618.0,2066,0.08352013331557934
632,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'housemaid' ) and    age between 67 and 82  ,1172.0,1538,0.08352013331557934
633,select avg(balance) from bank where education in ( 'secondary' ) and job in ( 'technician' ) and    age between 61 and 78  ,2349.0,1806,0.08352013331557934
634,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'blue-collar' ) and    age between 24 and 47  ,981.0,2795,0.08352013331557934
635,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'student' ) and    age between 29 and 50  ,1824.0,1156,0.08352013331557934
636,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'management' ) and    age between 35 and 93  ,2031.0,1467,0.08352013331557934
637,select avg(balance) from bank where loan in ( 'yes' ) and job in ( 'management' ) and    age between 31 and 86  ,1137.0,2376,0.08352013331557934
638,select avg(balance) from bank where job in ( 'services' ) and loan in ( 'no' ) and    age between 26 and 84  ,1196.0,1155,0.08352013331557934
639,select avg(balance) from bank where loan in ( 'yes' ) and job in ( 'unemployed' ) and    age between 24 and 91  ,504.0,4867,0.08352013331557934
640,select avg(balance) from bank where job in ( 'housemaid' ) and education in ( 'secondary' ) and    age between 26 and 86  ,988.0,1593,0.08352013331557934
641,select avg(balance) from bank where education in ( 'unknown' ) and job in ( 'retired' ) and    age between 30 and 92  ,1722.0,2572,0.08352013331557934
642,select avg(balance) from bank where job in ( 'retired' ) and loan in ( 'yes' ) and    age between 21 and 64  ,1160.0,2248,0.08352013331557934
643,select avg(balance) from bank where job in ( 'housemaid' ) and education in ( 'primary' ) and    age between 69 and 88  ,1172.0,2038,0.08352013331557934
644,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'self-employed' ) and    age between 34 and 60  ,1325.0,1349,0.08352013331557934
645,select avg(balance) from bank where loan in ( 'no' ) and job in ( 'housemaid' ) and    age between 26 and 92  ,1417.0,1353,0.08352013331557934
646,select avg(balance) from bank where education in ( 'tertiary' ) and loan in ( 'no' ) and    age between 48 and 92  ,2390.0,2726,0.08352013331557934
647,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'admin.' ) and    age between 26 and 51  ,1411.0,1347,0.08352013331557934
648,select avg(balance) from bank where loan in ( 'no' ) and education in ( 'secondary' ) and    age between 71 and 78  ,2687.0,1543,0.08352013331557934
649,select avg(balance) from bank where loan in ( 'yes' ) and job in ( 'entrepreneur' ) and    age between 18 and 48  ,1140.0,2431,0.08352013331557934
650,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'services' ) and    age between 30 and 33  ,700.0,1235,0.08352013331557934
651,select avg(balance) from bank where job in ( 'retired' ) and loan in ( 'no' ) and    age between 32 and 76  ,2237.0,1149,0.08352013331557934
652,select avg(balance) from bank where job in ( 'blue-collar' ) and loan in ( 'no' ) and    age between 30 and 47  ,1228.0,2449,0.08352013331557934
653,select avg(balance) from bank where job in ( 'unemployed' ) and loan in ( 'no' ) and    age between 61 and 79  ,1521.0,1169,0.08352013331557934
654,select avg(balance) from bank where loan in ( 'yes' ) and job in ( 'unemployed' ) and    age between 31 and 86  ,541.0,2146,0.08352013331557934
655,select avg(balance) from bank where job in ( 'entrepreneur' ) and loan in ( 'no' ) and    age between 43 and 73  ,1930.0,1384,0.08352013331557934
656,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'self-employed' ) and    age between 24 and 47  ,1813.0,2617,0.08352013331557934
657,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'admin.' ) and    age between 26 and 35  ,910.0,1593,0.08352013331557934
658,select avg(balance) from bank where job in ( 'technician' ) and education in ( 'primary' ) and    age between 26 and 86  ,1805.0,2718,0.08352013331557934
659,select avg(balance) from bank where loan in ( 'no' ) and education in ( 'primary' ) and    age between 37 and 52  ,1534.0,1429,0.08352013331557934
660,select avg(balance) from bank where job in ( 'entrepreneur' ) and education in ( 'secondary' ) and    age between 60 and 66  ,2948.0,2840,0.08352013331557934
661,select avg(balance) from bank where job in ( 'unemployed' ) and loan in ( 'yes' ) and    age between 20 and 41  ,604.0,3675,0.08352013331557934
662,select avg(balance) from bank where job in ( 'housemaid' ) and education in ( 'primary' ) and    age between 59 and 92  ,968.0,1239,0.08352013331557934
663,select avg(balance) from bank where job in ( 'self-employed' ) and education in ( 'tertiary' ) and    age between 69 and 88  ,132.0,1574,0.08352013331557934
664,select avg(balance) from bank where loan in ( 'no' ) and job in ( 'student' ) and    age between 20 and 59  ,1578.0,1468,0.08352013331557934
665,select avg(balance) from bank where job in ( 'retired' ) and education in ( 'unknown' ) and    age between 69 and 88  ,2161.0,2078,0.08352013331557934
666,select avg(balance) from bank where education in ( 'tertiary' ) and loan in ( 'no' ) and    age between 77 and 94  ,2774.0,2964,0.08352013331557934
667,select avg(balance) from bank where job in ( 'entrepreneur' ) and loan in ( 'yes' ) and    age between 19 and 42  ,1149.0,1455,0.08352013331557934
668,select avg(balance) from bank where education in ( 'secondary' ) and job in ( 'retired' ) and    age between 33 and 91  ,2730.0,1543,0.08352013331557934
669,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'services' ) and    age between 33 and 91  ,1466.0,1865,0.08352013331557934
670,select avg(balance) from bank where loan in ( 'no' ) and job in ( 'retired' ) and    age between 51 and 62  ,1942.0,2632,0.08352013331557934
671,select avg(balance) from bank where education in ( 'secondary' ) and loan in ( 'yes' ) and    age between 44 and 70  ,942.0,1511,0.08352013331557934
672,select avg(balance) from bank where job in ( 'entrepreneur' ) and education in ( 'secondary' ) and    age between 67 and 84  ,0.0,1041,0.08352013331557934
673,select avg(balance) from bank where job in ( 'technician' ) and education in ( 'secondary' ) and    age between 38 and 66  ,1554.0,2204,0.08352013331557934
674,select avg(balance) from bank where job in ( 'services' ) and education in ( 'unknown' ) and    age between 59 and 92  ,23592.0,1384,0.08352013331557934
675,select avg(balance) from bank where loan in ( 'no' ) and job in ( 'technician' ) and    age between 37 and 95  ,1707.0,2247,0.08352013331557934
676,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'management' ) and    age between 49 and 72  ,2218.0,1319,0.08352013331557934
677,select avg(balance) from bank where education in ( 'secondary' ) and job in ( 'technician' ) and    age between 21 and 79  ,1398.0,1532,0.08352013331557934
678,select avg(balance) from bank where loan in ( 'no' ) and job in ( 'self-employed' ) and    age between 44 and 69  ,2854.0,1137,0.08352013331557934
679,select avg(balance) from bank where loan in ( 'yes' ) and job in ( 'admin.' ) and    age between 44 and 84  ,749.0,2834,0.08352013331557934
680,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'unemployed' ) and    age between 33 and 91  ,1800.0,1348,0.08352013331557934
681,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'housemaid' ) and    age between 26 and 67  ,1385.0,1600,0.08352013331557934
682,select avg(balance) from bank where loan in ( 'no' ) and job in ( 'entrepreneur' ) and    age between 47 and 81  ,1849.0,1419,0.08352013331557934
683,select avg(balance) from bank where education in ( 'secondary' ) and loan in ( 'no' ) and    age between 41 and 68  ,1592.0,1127,0.08352013331557934
684,select avg(balance) from bank where loan in ( 'no' ) and job in ( 'unemployed' ) and    age between 18 and 48  ,1333.0,1606,0.08352013331557934
685,select avg(balance) from bank where loan in ( 'no' ) and job in ( 'management' ) and    age between 67 and 90  ,1202.0,1454,0.08352013331557934
686,select avg(balance) from bank where job in ( 'retired' ) and education in ( 'tertiary' ) and    age between 39 and 74  ,2214.0,1197,0.08352013331557934
687,select avg(balance) from bank where job in ( 'services' ) and loan in ( 'no' ) and    age between 34 and 78  ,1405.0,2612,0.08352013331557934
688,select avg(balance) from bank where job in ( 'self-employed' ) and loan in ( 'yes' ) and    age between 37 and 73  ,592.0,1689,0.08352013331557934
689,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'unknown' ) and    age between 49 and 72  ,5918.0,2846,0.08352013331557934
690,select avg(balance) from bank where job in ( 'technician' ) and education in ( 'tertiary' ) and    age between 59 and 92  ,557.0,1716,0.08352013331557934
691,select avg(balance) from bank where education in ( 'secondary' ) and job in ( 'retired' ) and    age between 67 and 82  ,2736.0,2793,0.08352013331557934
692,select avg(balance) from bank where job in ( 'blue-collar' ) and loan in ( 'no' ) and    age between 37 and 73  ,1535.0,2843,0.08352013331557934
693,select avg(balance) from bank where loan in ( 'no' ) and education in ( 'secondary' ) and    age between 28 and 74  ,1388.0,1143,0.08352013331557934
694,select avg(balance) from bank where job in ( 'self-employed' ) and loan in ( 'no' ) and    age between 32 and 76  ,2176.0,2669,0.08352013331557934
695,select avg(balance) from bank where job in ( 'retired' ) and education in ( 'primary' ) and    age between 69 and 88  ,2755.0,1129,0.08352013331557934
696,select avg(balance) from bank where job in ( 'unemployed' ) and education in ( 'primary' ) and    age between 26 and 86  ,1645.0,1594,0.08352013331557934
697,select avg(balance) from bank where loan in ( 'no' ) and education in ( 'tertiary' ) and    age between 20 and 22  ,1212.0,1548,0.08352013331557934
698,select avg(balance) from bank where education in ( 'primary' ) and job in ( 'management' ) and    age between 24 and 47  ,2094.0,1080,0.08352013331557934
699,select avg(balance) from bank where education in ( 'unknown' ) and job in ( 'unemployed' ) and    age between 26 and 35  ,674.0,2363,0.08352013331557934
700,select avg(balance) from bank where job in ( 'entrepreneur' ) and loan in ( 'no' ) and    age between 20 and 41  ,1323.0,1277,0.08352013331557934
701,select avg(balance) from bank where education in ( 'secondary' ) and job in ( 'admin.' ) and    age between 30 and 92  ,1229.0,1746,0.08352013331557934
702,select avg(balance) from bank where loan in ( 'no' ) and job in ( 'housemaid' ) and    age between 18 and 48  ,1468.0,1037,0.08352013331557934
703,select avg(balance) from bank where loan in ( 'no' ) and job in ( 'self-employed' ) and    age between 31 and 86  ,2215.0,2525,0.08352013331557934
704,select avg(balance) from bank where loan in ( 'no' ) and job in ( 'unemployed' ) and    age between 26 and 92  ,1370.0,1924,0.08352013331557934
705,select avg(balance) from bank where job in ( 'blue-collar' ) and loan in ( 'yes' ) and    age between 57 and 85  ,1135.0,1421,0.08352013331557934
706,select avg(balance) from bank where loan in ( 'no' ) and job in ( 'technician' ) and    age between 44 and 69  ,1734.0,2571,0.08352013331557934
707,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'unemployed' ) and    age between 29 and 50  ,1539.0,1785,0.08352013331557934
708,select avg(balance) from bank where loan in ( 'no' ) and job in ( 'technician' ) and    age between 24 and 91  ,1678.0,1367,0.08352013331557934
709,select avg(balance) from bank where job in ( 'entrepreneur' ) and loan in ( 'yes' ) and    age between 37 and 73  ,2106.0,3506,0.08352013331557934
710,select avg(balance) from bank where job in ( 'unknown' ) and loan in ( 'no' ) and    age between 20 and 56  ,1305.0,1611,0.08352013331557934
711,select avg(balance) from bank where loan in ( 'no' ) and job in ( 'technician' ) and    age between 22 and 48  ,1653.0,1259,0.08352013331557934
712,select avg(balance) from bank where job in ( 'unknown' ) and education in ( 'tertiary' ) and    age between 59 and 92  ,7687.0,1141,0.08352013331557934
713,select avg(balance) from bank where education in ( 'unknown' ) and loan in ( 'yes' ) and    age between 56 and 72  ,1223.0,1293,0.08352013331557934
714,select avg(balance) from bank where loan in ( 'yes' ) and job in ( 'student' ) and    age between 18 and 48  ,1161.0,1219,0.08352013331557934
715,select avg(balance) from bank where education in ( 'secondary' ) and job in ( 'unemployed' ) and    age between 26 and 51  ,1196.0,1712,0.08352013331557934
716,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'unknown' ) and    age between 61 and 78  ,7687.0,1482,0.08352013331557934
717,select avg(balance) from bank where job in ( 'self-employed' ) and loan in ( 'no' ) and    age between 55 and 69  ,5423.0,2062,0.08352013331557934
718,select avg(balance) from bank where job in ( 'admin.' ) and education in ( 'primary' ) and    age between 55 and 75  ,683.0,1292,0.08352013331557934
719,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'blue-collar' ) and    age between 33 and 91  ,2289.0,3581,0.08352013331557934
720,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'entrepreneur' ) and    age between 24 and 47  ,1433.0,1339,0.08352013331557934
721,select avg(balance) from bank where education in ( 'unknown' ) and loan in ( 'yes' ) and    age between 41 and 68  ,693.0,2504,0.08352013331557934
722,select avg(balance) from bank where loan in ( 'yes' ) and job in ( 'blue-collar' ) and    age between 47 and 81  ,1131.0,2315,0.08352013331557934
723,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'unemployed' ) and    age between 48 and 60  ,1715.0,3495,0.08352013331557934
724,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'unknown' ) and    age between 35 and 93  ,2796.0,2484,0.08352013331557934
725,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'self-employed' ) and    age between 48 and 60  ,1604.0,1340,0.08352013331557934
726,select avg(balance) from bank where education in ( 'secondary' ) and job in ( 'management' ) and    age between 54 and 81  ,1509.0,1284,0.08352013331557934
727,select avg(balance) from bank where education in ( 'unknown' ) and job in ( 'unknown' ) and    age between 30 and 92  ,2267.0,1144,0.08352013331557934
728,select avg(balance) from bank where education in ( 'tertiary' ) and job in ( 'management' ) and    age between 30 and 33  ,1734.0,2510,0.08352013331557934
729,select avg(balance) from bank where job in ( 'technician' ) and loan in ( 'yes' ) and    age between 25 and 75  ,821.0,1593,0.08352013331557934
730,select avg(balance) from bank where loan in ( 'yes' ) and job in ( 'unknown' ) and    age between 44 and 69  ,341.0,1760,0.08352013331557934
731,select avg(balance) from bank where job in ( 'technician' ) and loan in ( 'no' ) and    age between 50 and 63  ,1803.0,1218,0.08352013331557934
732,select avg(balance) from bank where job in ( 'retired' ) and education in ( 'primary' ) and    age between 38 and 66  ,1726.0,1464,0.08352013331557934
